Order_ID,Order_Date,Model,Vehicle_Type,Powertrain,Model_Year,Country,Region,Sales_Channel,Payment_Method,Salesperson,Quantity,Unit_Price_USD,Discount_Rate,Discount_Amount_USD,Revenue_USD,Estimated_Cost_USD,Estimated_Profit_USD,Customer_ID,Customer_Segment,Delivery_Days,Customer_Rating,Month
BYD-111000,2024-06-14,BYD Seal,Sedan,EV,2023,Japan,Asia,Online,Lease,Salesperson_065,3,41573.99,0.0093,1159.91,123562.06,101832.2,21729.85,CUST-57852,Individual,21,3.1,2024-06
BYD-111001,2024-08-31,BYD Yuan Plus,SUV,EV,2022,China,Asia,Online,Financing,Salesperson_097,1,30164.76,0.0846,2551.94,27612.82,20180.84,7431.98,CUST-57992,Individual,44,4.3,2024-08
BYD-111002,2024-04-29,BYD Seal,Sedan,EV,2023,Thailand,Asia,Online,Cash,Salesperson_020,1,40010.5,0.0782,3128.82,36881.68,29906.95,6974.73,CUST-84628,Individual,24,4.5,2024-04
BYD-111003,2024-02-12,BYD Han,Sedan,EV,2020,Mexico,North America,Fleet,Lease,Salesperson_083,1,58735.04,0.0257,1509.49,57225.55,47742.38,9483.17,CUST-64405,Government,41,3.6,2024-02
BYD-111004,2024-11-20,BYD Tang,SUV,EV,2021,United Kingdom,Europe,Online,Cash,Salesperson_060,1,54309.14,0.0611,3318.29,50990.85,43722.77,7268.08,CUST-76352,Individual,14,5.0,2024-11
BYD-111005,2025-08-11,BYD Qin Plus DM-i,Sedan,PHEV,2021,China,Asia,Corporate,Financing,Salesperson_001,5,24753.66,0.026,3217.98,120550.32,102955.56,17594.76,CUST-44156,Business,57,3.4,2025-08
BYD-111006,2024-05-09,BYD Yuan Plus,SUV,EV,2022,Germany,Europe,Online,Cash,Salesperson_059,1,32242.39,0.0223,719.01,31523.38,25968.02,5555.36,CUST-25433,Individual,32,4.5,2024-05
BYD-111007,2025-03-27,BYD Atto 3,SUV,EV,2022,UAE,Middle East,Fleet,Lease,Salesperson_074,1,37990.35,0.0357,1356.26,36634.09,27731.91,8902.18,CUST-34753,Business,42,3.4,2025-03
BYD-111008,2024-09-23,BYD Shark,Pickup,PHEV,2024,Brazil,South America,Dealership,Cash,Salesperson_071,2,45755.68,0.0588,5380.87,86130.49,74531.95,11598.54,CUST-82621,Individual,44,3.7,2024-09
BYD-111009,2025-01-13,BYD Shark,Pickup,PHEV,2024,Mexico,North America,Corporate,Lease,Salesperson_087,1,55379.87,0.0061,337.82,55042.05,40659.97,14382.08,CUST-84432,Individual,7,4.5,2025-01
BYD-111010,2024-07-07,BYD Atto 3,SUV,EV,2022,United Kingdom,Europe,Dealership,Cash,Salesperson_084,1,41029.61,0.0283,1161.14,39868.47,29978.03,9890.44,CUST-27019,Business,39,4.6,2024-07
BYD-111011,2024-07-29,BYD Dolphin,Hatchback,EV,2023,Germany,Europe,Corporate,Financing,Salesperson_066,3,26130.51,0.0018,141.1,78250.43,60765.47,17484.95,CUST-79020,Business,47,4.4,2024-07
BYD-111012,2025-07-29,BYD Shark,Pickup,PHEV,2024,Australia,Oceania,Fleet,Financing,Salesperson_092,1,53450.74,0.0087,465.02,52985.72,44130.93,8854.79,CUST-81691,Individual,34,4.7,2025-07
BYD-111013,2025-12-25,BYD Song Plus DM-i,SUV,PHEV,2021,United Kingdom,Europe,Dealership,Lease,Salesperson_035,1,36870.22,0.0181,667.35,36202.87,28680.74,7522.13,CUST-82862,Individual,36,3.6,2025-12
BYD-111014,2024-02-05,BYD Han,Sedan,EV,2020,Australia,Oceania,Online,Lease,Salesperson_041,1,54462.94,0.0098,533.74,53929.2,41217.59,12711.61,CUST-71011,Individual,14,3.5,2024-02
BYD-111015,2025-11-12,BYD Atto 3,SUV,EV,2022,Japan,Asia,Dealership,Cash,Salesperson_047,1,42862.69,0.0,0.0,42862.69,36010.37,6852.32,CUST-53987,Individual,45,4.7,2025-11
BYD-111016,2024-11-20,BYD Tang,SUV,EV,2021,Mexico,North America,Fleet,Lease,Salesperson_002,3,60657.47,0.062,11282.29,170690.12,135195.91,35494.21,CUST-60468,Individual,4,3.3,2024-11
BYD-111017,2024-12-18,BYD Tang,SUV,EV,2021,Germany,Europe,Online,Financing,Salesperson_022,3,60707.63,0.0942,17155.98,164966.91,141378.15,23588.77,CUST-87596,Individual,49,3.6,2024-12
BYD-111018,2024-05-31,BYD Song Plus DM-i,SUV,PHEV,2021,Australia,Oceania,Dealership,Lease,Salesperson_030,1,32337.22,0.0566,1830.29,30506.93,26762.66,3744.27,CUST-90243,Individual,54,4.2,2024-05
BYD-111019,2025-01-16,BYD Dolphin,Hatchback,EV,2023,Germany,Europe,Fleet,Lease,Salesperson_004,1,24015.12,0.0669,1606.61,22408.51,18176.41,4232.1,CUST-89979,Individual,9,4.5,2025-01
BYD-111020,2025-04-04,BYD Song Plus DM-i,SUV,PHEV,2021,UAE,Middle East,Corporate,Lease,Salesperson_026,1,34074.46,0.0436,1485.65,32588.81,27070.37,5518.44,CUST-11928,Individual,34,4.5,2025-04
BYD-111021,2025-07-06,BYD Han,Sedan,EV,2020,United Kingdom,Europe,Corporate,Financing,Salesperson_012,1,54497.33,0.0583,3177.19,51320.14,37770.0,13550.13,CUST-82697,Business,42,3.6,2025-07
BYD-111022,2024-06-15,BYD Seal,Sedan,EV,2023,China,Asia,Corporate,Cash,Salesperson_005,1,47033.45,0.008,376.27,46657.18,38065.69,8591.49,CUST-51088,Individual,37,4.3,2024-06
BYD-111023,2025-06-30,BYD Dolphin,Hatchback,EV,2023,Japan,Asia,Fleet,Cash,Salesperson_047,3,26974.47,0.0302,2443.89,78479.52,61812.86,16666.67,CUST-61430,Individual,51,3.7,2025-06
BYD-111024,2024-11-04,BYD Seagull,Hatchback,EV,2023,Pakistan,Asia,Fleet,Financing,Salesperson_080,1,10758.29,0.0553,594.93,10163.36,8696.48,1466.88,CUST-88958,Business,54,4.5,2024-11
BYD-111025,2024-05-04,BYD Seal,Sedan,EV,2023,UAE,Middle East,Corporate,Lease,Salesperson_069,1,42855.26,0.0876,3754.12,39101.14,29814.61,9286.53,CUST-26712,Individual,8,4.4,2024-05
BYD-111026,2026-07-31,BYD Dolphin,Hatchback,EV,2023,Thailand,Asia,Fleet,Cash,Salesperson_086,1,24635.18,0.0901,2219.63,22415.55,18976.23,3439.32,CUST-16637,Individual,24,4.8,2026-07
BYD-111027,2024-01-26,BYD Song Plus DM-i,SUV,PHEV,2021,Pakistan,Asia,Online,Financing,Salesperson_052,1,27487.93,0.0711,1954.39,25533.54,21117.56,4415.98,CUST-30139,Individual,27,4.2,2024-01
BYD-111028,2025-02-18,BYD Qin Plus DM-i,Sedan,PHEV,2021,UAE,Middle East,Dealership,Financing,Salesperson_070,1,19759.53,0.035,691.58,19067.95,15273.4,3794.54,CUST-79781,Individual,49,4.0,2025-02
BYD-111029,2026-08-11,BYD Atto 3,SUV,EV,2022,Japan,Asia,Online,Financing,Salesperson_090,1,39434.31,0.0388,1530.05,37904.26,31723.2,6181.05,CUST-93620,Individual,15,5.0,2026-08
BYD-111030,2025-05-26,BYD Tang,SUV,EV,2021,Germany,Europe,Dealership,Cash,Salesperson_047,1,64146.44,0.0319,2046.27,62100.17,45507.89,16592.28,CUST-35465,Individual,25,3.3,2025-05
BYD-111031,2026-02-25,BYD Qin Plus DM-i,Sedan,PHEV,2021,Germany,Europe,Dealership,Cash,Salesperson_094,1,23558.02,0.0243,572.46,22985.56,18872.66,4112.9,CUST-54935,Business,47,5.0,2026-02
BYD-111032,2024-05-28,BYD Seagull,Hatchback,EV,2023,Australia,Oceania,Online,Lease,Salesperson_088,1,12972.99,0.0893,1158.49,11814.5,9151.08,2663.42,CUST-27511,Individual,46,4.2,2024-05
BYD-111033,2025-04-14,BYD Han,Sedan,EV,2020,Japan,Asia,Dealership,Cash,Salesperson_037,1,45648.0,0.0397,1812.23,43835.77,32602.57,11233.21,CUST-76559,Individual,48,3.5,2025-04
BYD-111034,2026-08-08,BYD Yuan Plus,SUV,EV,2022,Germany,Europe,Fleet,Lease,Salesperson_034,1,29699.44,0.0675,2004.71,27694.73,24285.09,3409.64,CUST-69046,Individual,11,4.0,2026-08
BYD-111035,2024-11-23,BYD Qin Plus DM-i,Sedan,PHEV,2021,Pakistan,Asia,Dealership,Cash,Salesperson_039,2,21020.95,0.0206,866.06,41175.84,33697.87,7477.97,CUST-59417,Individual,44,4.7,2024-11
BYD-111036,2024-06-08,BYD Song Plus DM-i,SUV,PHEV,2021,Brazil,South America,Dealership,Financing,Salesperson_085,3,29088.41,0.093,8115.67,79149.56,68755.77,10393.79,CUST-97318,Individual,39,4.7,2024-06
BYD-111037,2024-01-05,BYD Han,Sedan,EV,2020,China,Asia,Dealership,Cash,Salesperson_025,1,55959.02,0.064,3581.38,52377.64,43356.71,9020.93,CUST-73014,Individual,55,5.0,2024-01
BYD-111038,2026-01-26,BYD Seagull,Hatchback,EV,2023,UAE,Middle East,Online,Cash,Salesperson_082,3,12618.75,0.0393,1487.75,36368.5,26226.54,10141.96,CUST-53107,Business,39,4.4,2026-01
BYD-111039,2025-07-13,BYD Atto 3,SUV,EV,2022,Germany,Europe,Corporate,Cash,Salesperson_044,2,37100.25,0.099,7345.85,66854.65,57715.42,9139.24,CUST-59950,Individual,55,4.5,2025-07
BYD-111040,2025-06-03,BYD Song Plus DM-i,SUV,PHEV,2021,Mexico,North America,Corporate,Financing,Salesperson_057,1,33592.49,0.0427,1434.4,32158.09,23785.43,8372.66,CUST-66692,Individual,32,4.8,2025-06
BYD-111041,2024-12-05,BYD Dolphin,Hatchback,EV,2023,Pakistan,Asia,Dealership,Cash,Salesperson_050,1,24744.59,0.0775,1917.71,22826.88,20005.06,2821.83,CUST-71871,Individual,22,3.2,2024-12
BYD-111042,2025-10-24,BYD Dolphin,Hatchback,EV,2023,United Kingdom,Europe,Fleet,Financing,Salesperson_035,1,20564.71,0.0408,839.04,19725.67,14820.69,4904.98,CUST-38402,Individual,40,4.2,2025-10
BYD-111043,2025-12-23,BYD Yuan Plus,SUV,EV,2022,Mexico,North America,Dealership,Lease,Salesperson_077,2,27265.65,0.0267,1455.99,53075.31,39396.55,13678.77,CUST-94952,Individual,46,4.4,2025-12
BYD-111044,2024-10-29,BYD Han,Sedan,EV,2020,UAE,Middle East,Corporate,Cash,Salesperson_051,1,53926.83,0.0705,3801.84,50124.99,40705.31,9419.68,CUST-23256,Business,51,3.5,2024-10
BYD-111045,2025-04-30,BYD Seagull,Hatchback,EV,2023,Mexico,North America,Corporate,Lease,Salesperson_041,5,11991.31,0.0415,2488.2,57468.35,46545.65,10922.7,CUST-58478,Business,18,4.2,2025-04
BYD-111046,2026-07-06,BYD Atto 3,SUV,EV,2022,Pakistan,Asia,Dealership,Cash,Salesperson_064,1,42721.87,0.0239,1021.05,41700.82,36205.45,5495.36,CUST-92702,Individual,52,3.9,2026-07
BYD-111047,2024-10-23,BYD Atto 3,SUV,EV,2022,Thailand,Asia,Corporate,Financing,Salesperson_090,1,42919.04,0.0889,3815.5,39103.54,29886.09,9217.44,CUST-81210,Individual,59,4.2,2024-10
BYD-111048,2026-02-11,BYD Yuan Plus,SUV,EV,2022,Germany,Europe,Dealership,Financing,Salesperson_018,1,29929.25,0.0705,2110.01,27819.24,22831.37,4987.87,CUST-45219,Individual,24,5.0,2026-02
BYD-111049,2025-08-10,BYD Yuan Plus,SUV,EV,2022,Brazil,South America,Fleet,Financing,Salesperson_026,1,28365.68,0.0984,2791.18,25574.5,22076.74,3497.76,CUST-26354,Individual,40,5.0,2025-08
BYD-111050,2025-11-13,BYD Song Plus DM-i,SUV,PHEV,2021,Australia,Oceania,Dealership,Cash,Salesperson_041,1,30460.13,0.0239,728.0,29732.13,24049.71,5682.42,CUST-71090,Individual,12,4.2,2025-11
BYD-111051,2024-05-30,BYD Dolphin,Hatchback,EV,2023,Germany,Europe,Fleet,Lease,Salesperson_050,2,23475.79,0.0657,3084.72,43866.86,31661.09,12205.77,CUST-23065,Government,22,4.6,2024-05
BYD-111052,2026-03-29,BYD Shark,Pickup,PHEV,2024,Mexico,North America,Online,Lease,Salesperson_063,1,47951.84,0.0453,2172.22,45779.62,36727.71,9051.91,CUST-45948,Government,55,4.9,2026-03
BYD-111053,2025-08-01,BYD Seagull,Hatchback,EV,2023,Australia,Oceania,Corporate,Financing,Salesperson_042,1,10543.58,0.0644,679.01,9864.57,7279.49,2585.09,CUST-70907,Business,43,4.5,2025-08
BYD-111054,2026-01-16,BYD Shark,Pickup,PHEV,2024,Pakistan,Asia,Dealership,Cash,Salesperson_023,1,60355.54,0.022,1327.82,59027.72,44944.85,14082.87,CUST-90502,Individual,4,3.5,2026-01
BYD-111055,2026-07-17,BYD Han,Sedan,EV,2020,Pakistan,Asia,Dealership,Financing,Salesperson_021,1,56646.98,0.0854,4837.65,51809.33,42562.17,9247.16,CUST-59965,Individual,5,4.3,2026-07
BYD-111056,2026-08-02,BYD Yuan Plus,SUV,EV,2022,Australia,Oceania,Dealership,Financing,Salesperson_077,1,28725.7,0.0583,1674.71,27050.99,22420.02,4630.98,CUST-83032,Business,44,4.0,2026-08
BYD-111057,2025-03-28,BYD Qin Plus DM-i,Sedan,PHEV,2021,United Kingdom,Europe,Online,Financing,Salesperson_028,1,21362.45,0.0268,572.51,20789.94,17931.32,2858.61,CUST-52037,Individual,10,4.7,2025-03
BYD-111058,2024-12-12,BYD Yuan Plus,SUV,EV,2022,Brazil,South America,Online,Lease,Salesperson_089,1,30605.88,0.0046,140.79,30465.09,22492.52,7972.58,CUST-20597,Individual,11,4.0,2024-12
BYD-111059,2025-12-06,BYD Tang,SUV,EV,2021,Brazil,South America,Fleet,Cash,Salesperson_038,1,55519.58,0.0515,2859.26,52660.32,42329.05,10331.27,CUST-88360,Individual,30,4.3,2025-12
BYD-111060,2024-04-25,BYD Seagull,Hatchback,EV,2023,Mexico,North America,Dealership,Financing,Salesperson_064,3,12582.64,0.0971,3665.32,34082.6,24601.8,9480.79,CUST-88103,Business,23,4.5,2024-04
BYD-111061,2026-01-19,BYD Atto 3,SUV,EV,2022,Japan,Asia,Online,Financing,Salesperson_004,2,36518.49,0.0708,5171.02,67865.96,59582.78,8283.18,CUST-11023,Individual,53,3.8,2026-01
BYD-111062,2025-05-05,BYD Seagull,Hatchback,EV,2023,Brazil,South America,Online,Lease,Salesperson_007,1,12602.28,0.05,630.11,11972.17,10427.85,1544.32,CUST-71057,Individual,35,3.7,2025-05
BYD-111063,2026-07-10,BYD Atto 3,SUV,EV,2022,Mexico,North America,Fleet,Cash,Salesperson_072,1,42869.78,0.0546,2340.69,40529.09,30598.38,9930.71,CUST-62132,Business,36,3.6,2026-07
BYD-111064,2024-02-11,BYD Shark,Pickup,PHEV,2024,Brazil,South America,Online,Lease,Salesperson_052,2,52779.93,0.0439,4634.08,100925.78,80643.15,20282.63,CUST-57293,Individual,54,5.0,2024-02
BYD-111065,2024-05-22,BYD Yuan Plus,SUV,EV,2022,Brazil,South America,Corporate,Cash,Salesperson_047,1,26964.85,0.069,1860.57,25104.28,18749.32,6354.95,CUST-25714,Individual,6,4.6,2024-05
BYD-111066,2025-11-25,BYD Yuan Plus,SUV,EV,2022,UAE,Middle East,Corporate,Financing,Salesperson_031,1,26878.29,0.0777,2088.44,24789.85,18336.53,6453.32,CUST-59074,Individual,50,4.3,2025-11
BYD-111067,2025-07-18,BYD Qin Plus DM-i,Sedan,PHEV,2021,Thailand,Asia,Corporate,Lease,Salesperson_077,1,20859.04,0.0692,1443.45,19415.59,15653.7,3761.89,CUST-28592,Individual,55,4.8,2025-07
BYD-111068,2024-04-29,BYD Atto 3,SUV,EV,2022,Thailand,Asia,Fleet,Cash,Salesperson_079,1,40758.32,0.0643,2620.76,38137.56,32417.01,5720.55,CUST-13355,Individual,27,5.0,2024-04
BYD-111069,2024-11-11,BYD Qin Plus DM-i,Sedan,PHEV,2021,Japan,Asia,Online,Cash,Salesperson_053,1,19888.67,0.0546,1085.92,18802.75,15955.99,2846.76,CUST-37831,Individual,34,4.3,2024-11
BYD-111070,2024-01-26,BYD Shark,Pickup,PHEV,2024,Pakistan,Asia,Corporate,Lease,Salesperson_027,1,51793.9,0.0231,1196.44,50597.46,40002.91,10594.55,CUST-53072,Individual,14,4.5,2024-01
BYD-111071,2025-02-15,BYD Atto 3,SUV,EV,2022,China,Asia,Fleet,Financing,Salesperson_040,1,41427.53,0.0,0.0,41427.53,30014.61,11412.92,CUST-14262,Individual,4,3.9,2025-02
BYD-111072,2025-09-24,BYD Tang,SUV,EV,2021,Pakistan,Asia,Corporate,Financing,Salesperson_067,1,54549.51,0.0533,2907.49,51642.02,42094.35,9547.67,CUST-76541,Business,49,5.0,2025-09
BYD-111073,2026-05-11,BYD Dolphin,Hatchback,EV,2023,Japan,Asia,Online,Lease,Salesperson_088,1,23597.34,0.0937,2211.07,21386.27,18495.46,2890.81,CUST-38918,Individual,52,4.3,2026-05
BYD-111074,2024-08-13,BYD Han,Sedan,EV,2020,Pakistan,Asia,Online,Lease,Salesperson_080,10,51368.81,0.0575,29537.07,484151.03,417282.34,66868.69,CUST-61672,Business,50,4.9,2024-08
BYD-111075,2025-04-01,BYD Atto 3,SUV,EV,2022,Brazil,South America,Corporate,Cash,Salesperson_082,3,33852.1,0.0,0.0,101556.3,74529.11,27027.19,CUST-78934,Individual,55,5.0,2025-04
BYD-111076,2024-12-31,BYD Dolphin,Hatchback,EV,2023,China,Asia,Corporate,Cash,Salesperson_093,1,26796.59,0.0365,978.08,25818.51,19452.9,6365.61,CUST-63665,Individual,14,4.4,2024-12
BYD-111077,2024-04-04,BYD Qin Plus DM-i,Sedan,PHEV,2021,Brazil,South America,Fleet,Financing,Salesperson_030,1,22246.76,0.0604,1343.7,20903.06,16619.2,4283.85,CUST-13762,Individual,52,4.9,2024-04
BYD-111078,2024-11-30,BYD Seal,Sedan,EV,2023,Pakistan,Asia,Online,Cash,Salesperson_038,3,46267.49,0.0,0.0,138802.47,113117.19,25685.28,CUST-66921,Individual,48,3.6,2024-11
BYD-111079,2024-02-26,BYD Seagull,Hatchback,EV,2023,Pakistan,Asia,Online,Financing,Salesperson_023,1,11885.36,0.0567,673.9,11211.46,8186.28,3025.18,CUST-71980,Individual,28,4.1,2024-02
BYD-111080,2025-09-14,BYD Seagull,Hatchback,EV,2023,Japan,Asia,Fleet,Financing,Salesperson_083,1,13197.6,0.084,1108.6,12089.0,10128.37,1960.63,CUST-79109,Individual,23,4.8,2025-09
BYD-111081,2025-10-18,BYD Atto 3,SUV,EV,2022,Pakistan,Asia,Corporate,Financing,Salesperson_014,1,37248.86,0.0846,3151.25,34097.61,28637.2,5460.4,CUST-45636,Government,46,4.1,2025-10
BYD-111082,2024-07-18,BYD Shark,Pickup,PHEV,2024,Germany,Europe,Online,Lease,Salesperson_002,1,59351.26,0.0199,1181.09,58170.17,47877.72,10292.44,CUST-50655,Individual,39,5.0,2024-07
BYD-111083,2025-08-20,BYD Dolphin,Hatchback,EV,2023,Germany,Europe,Dealership,Cash,Salesperson_018,3,28894.51,0.009,780.15,85903.38,67634.87,18268.51,CUST-87044,Business,57,4.5,2025-08
BYD-111084,2025-06-23,BYD Yuan Plus,SUV,EV,2022,Thailand,Asia,Corporate,Financing,Salesperson_050,1,27453.88,0.0508,1394.66,26059.22,21816.5,4242.73,CUST-64555,Individual,38,5.0,2025-06
BYD-111085,2024-08-15,BYD Dolphin,Hatchback,EV,2023,Mexico,North America,Corporate,Financing,Salesperson_009,1,22444.79,0.013,291.78,22153.01,16191.75,5961.26,CUST-44286,Individual,20,4.2,2024-08
BYD-111086,2026-03-11,BYD Dolphin,Hatchback,EV,2023,Japan,Asia,Dealership,Lease,Salesperson_057,2,24987.22,0.0542,2708.61,47265.83,39475.73,7790.1,CUST-21228,Individual,26,4.3,2026-03
BYD-111087,2026-08-16,BYD Song Plus DM-i,SUV,PHEV,2021,Germany,Europe,Fleet,Cash,Salesperson_088,1,31087.47,0.0129,401.03,30686.44,25785.63,4900.81,CUST-26077,Individual,32,4.5,2026-08
BYD-111088,2026-02-24,BYD Seagull,Hatchback,EV,2023,Brazil,South America,Fleet,Financing,Salesperson_085,1,12565.73,0.009,113.09,12452.64,10689.68,1762.96,CUST-41206,Individual,19,4.7,2026-02
BYD-111089,2024-10-11,BYD Han,Sedan,EV,2020,China,Asia,Dealership,Financing,Salesperson_036,1,53335.03,0.0484,2581.42,50753.61,37603.24,13150.37,CUST-58076,Individual,18,3.6,2024-10
BYD-111090,2024-07-19,BYD Seagull,Hatchback,EV,2023,Japan,Asia,Online,Lease,Salesperson_028,1,11711.85,0.0114,133.52,11578.33,8519.76,3058.58,CUST-96431,Individual,44,4.3,2024-07
BYD-111091,2024-01-24,BYD Song Plus DM-i,SUV,PHEV,2021,Germany,Europe,Dealership,Lease,Salesperson_076,1,32813.38,0.0376,1233.78,31579.6,22894.29,8685.31,CUST-79605,Individual,19,4.4,2024-01
BYD-111092,2024-03-26,BYD Atto 3,SUV,EV,2022,Pakistan,Asia,Fleet,Lease,Salesperson_018,1,40407.86,0.055,2222.43,38185.43,30449.22,7736.21,CUST-92562,Business,46,4.1,2024-03
BYD-111093,2025-07-05,BYD Yuan Plus,SUV,EV,2022,Brazil,South America,Fleet,Lease,Salesperson_088,5,25535.01,0.0355,4532.46,123142.59,92074.09,31068.5,CUST-93233,Individual,14,4.4,2025-07
BYD-111094,2026-05-19,BYD Atto 3,SUV,EV,2022,Mexico,North America,Dealership,Financing,Salesperson_037,1,35154.46,0.0797,2801.81,32352.65,23839.06,8513.59,CUST-87350,Individual,29,3.9,2026-05
BYD-111095,2025-04-01,BYD Seagull,Hatchback,EV,2023,Mexico,North America,Dealership,Financing,Salesperson_069,1,11958.61,0.0168,200.9,11757.71,8714.84,3042.86,CUST-31969,Individual,57,3.4,2025-04
BYD-111096,2025-11-24,BYD Qin Plus DM-i,Sedan,PHEV,2021,UAE,Middle East,Online,Lease,Salesperson_069,1,21065.73,0.0591,1244.98,19820.75,17430.61,2390.13,CUST-96058,Business,6,4.2,2025-11
BYD-111097,2025-11-18,BYD Shark,Pickup,PHEV,2024,Australia,Oceania,Online,Financing,Salesperson_076,1,53279.48,0.0338,1800.85,51478.63,40131.55,11347.08,CUST-73340,Individual,37,3.3,2025-11
BYD-111098,2024-03-30,BYD Seagull,Hatchback,EV,2023,Brazil,South America,Dealership,Cash,Salesperson_074,10,11997.43,0.0925,11097.62,108876.68,95289.93,13586.74,CUST-99985,Individual,3,4.3,2024-03
BYD-111099,2025-06-08,BYD Atto 3,SUV,EV,2022,Pakistan,Asia,Corporate,Financing,Salesperson_014,10,35088.34,0.021,7368.55,343514.85,286657.06,56857.79,CUST-10790,Individual,14,3.6,2025-06
BYD-111100,2025-02-07,BYD Song Plus DM-i,SUV,PHEV,2021,Pakistan,Asia,Online,Cash,Salesperson_086,1,32608.92,0.0425,1385.88,31223.04,24938.55,6284.49,CUST-12848,Individual,31,4.8,2025-02
BYD-111101,2024-07-18,BYD Tang,SUV,EV,2021,Thailand,Asia,Corporate,Financing,Salesperson_057,10,60595.96,0.0645,39084.39,566875.21,447189.42,119685.78,CUST-94593,Individual,10,4.0,2024-07
BYD-111102,2025-05-17,BYD Shark,Pickup,PHEV,2024,Japan,Asia,Corporate,Financing,Salesperson_084,1,53134.66,0.0247,1312.43,51822.23,42762.3,9059.93,CUST-59827,Individual,10,5.0,2025-05
BYD-111103,2024-11-21,BYD Atto 3,SUV,EV,2022,Thailand,Asia,Corporate,Lease,Salesperson_100,1,34515.88,0.072,2485.14,32030.74,23160.12,8870.61,CUST-88185,Individual,14,4.0,2024-11
BYD-111104,2025-09-09,BYD Atto 3,SUV,EV,2022,Pakistan,Asia,Corporate,Financing,Salesperson_005,1,39816.29,0.036,1433.39,38382.9,28460.79,9922.12,CUST-83282,Individual,38,4.7,2025-09
BYD-111105,2025-09-11,BYD Shark,Pickup,PHEV,2024,Germany,Europe,Fleet,Lease,Salesperson_065,1,54151.17,0.0763,4131.73,50019.44,36309.65,13709.79,CUST-29697,Individual,50,4.4,2025-09
BYD-111106,2025-06-07,BYD Song Plus DM-i,SUV,PHEV,2021,Germany,Europe,Online,Lease,Salesperson_080,1,28615.38,0.0501,1078.8,27536.58,23274.11,4262.47,CUST-21340,Individual,36,4.8,2025-06
BYD-111107,2024-02-27,BYD Qin Plus DM-i,Sedan,PHEV,2021,Thailand,Asia,Online,Lease,Salesperson_080,3,24321.05,0.0658,4800.98,68162.17,50519.22,17642.95,CUST-88620,Individual,38,4.3,2024-02
BYD-111108,2026-07-19,BYD Seal,Sedan,EV,2023,Mexico,North America,Fleet,Lease,Salesperson_063,1,43298.46,0.127,5498.9,37799.56,31582.48,6217.07,CUST-30426,Individual,57,5.0,2026-07
BYD-111109,2025-11-13,BYD Qin Plus DM-i,Sedan,PHEV,2021,Thailand,Asia,Online,Lease,Salesperson_075,1,20381.13,0.0485,988.48,19392.65,14754.3,4638.34,CUST-89574,Individual,6,4.4,2025-11
BYD-111110,2025-01-04,BYD Yuan Plus,SUV,EV,2022,Pakistan,Asia,Dealership,Financing,Salesperson_016,1,30424.7,0.0,0.0,30424.7,23920.8,6503.9,CUST-17660,Individual,13,4.6,2025-01
BYD-111111,2025-02-11,BYD Shark,Pickup,PHEV,2024,Thailand,Asia,Corporate,Lease,Salesperson_008,5,60591.57,0.1205,36506.42,266451.43,210810.84,55640.59,CUST-29923,Individual,5,3.8,2025-02
BYD-111112,2024-05-31,BYD Qin Plus DM-i,Sedan,PHEV,2021,Pakistan,Asia,Dealership,Lease,Salesperson_011,1,22432.26,0.0835,1873.09,20559.17,17573.79,2985.38,CUST-47371,Individual,12,4.8,2024-05
BYD-111113,2026-01-03,BYD Seagull,Hatchback,EV,2023,UAE,Middle East,Corporate,Lease,Salesperson_075,2,9673.2,0.0608,1176.26,18170.14,13274.71,4895.43,CUST-51580,Individual,14,5.0,2026-01
BYD-111114,2026-05-24,BYD Shark,Pickup,PHEV,2024,Thailand,Asia,Fleet,Financing,Salesperson_049,1,52450.9,0.0729,3823.67,48627.23,35694.62,12932.61,CUST-13984,Individual,51,4.3,2026-05
BYD-111115,2025-03-13,BYD Yuan Plus,SUV,EV,2022,Brazil,South America,Fleet,Cash,Salesperson_005,1,29224.18,0.0289,844.58,28379.6,24843.26,3536.34,CUST-67625,Individual,11,3.9,2025-03
BYD-111116,2025-01-13,BYD Yuan Plus,SUV,EV,2022,Japan,Asia,Corporate,Cash,Salesperson_098,3,28277.67,0.0393,3333.94,81499.07,61004.46,20494.62,CUST-60031,Individual,23,3.7,2025-01
BYD-111117,2025-01-30,BYD Yuan Plus,SUV,EV,2022,Pakistan,Asia,Corporate,Financing,Salesperson_072,1,28660.13,0.0504,1444.47,27215.66,23270.96,3944.7,CUST-33597,Individual,36,4.275664983164983,2025-01
BYD-111118,2025-01-16,BYD Qin Plus DM-i,Sedan,PHEV,2021,UAE,Middle East,Online,Financing,Salesperson_036,2,19382.57,0.053,2054.55,36710.59,27091.99,9618.6,CUST-48232,Business,24,3.6,2025-01
BYD-111119,2024-01-13,BYD Seagull,Hatchback,EV,2023,Mexico,North America,Dealership,Financing,Salesperson_041,3,10947.56,0.0436,1431.94,31410.74,26855.82,4554.92,CUST-79667,Individual,20,3.9,2024-01
